,id,name,year_published,min_players,max_players,primary_publisher,mechanics,num_user_ratings,average_user_rating,rank,num_mechs
1361,7odjAkxFCC,Compounded,2013,2.0,5.0,Dice Hate Me Games,"[{'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': 'AVY6EvSQTP', 'url': 'https://www.boardgameatlas.com/mechanic/AVY6EvSQTP/undefined'}]",24,2.9886363636363633,1158,2
1362,rYK9bg6OlO,The Agents,2013,2.0,5.0,Ninja Division,"[{'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}]",23,3.173913043478261,1161,1
1363,hfr84CjVp7,Rialto,2013,2.0,5.0,Pegasus Spiele,[],26,2.8846153846153846,1183,0
1364,5u9IUBH261,Zombicide Season 2: Prison Outbreak,2013,1.0,6.0,Cool Mini Or Not,"[{'id': 'oeg6wN9Eoc', 'url': 'https://www.boardgameatlas.com/mechanic/oeg6wN9Eoc/undefined'}, {'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",23,2.9999999999999996,1187,6
1365,xnyncdXxOt,Coin Age,2013,2.0,2.0,Tasty Minstrel Games,"[{'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': 'bgGxE0pI2B', 'url': 'https://www.boardgameatlas.com/mechanic/bgGxE0pI2B/undefined'}, {'id': 'hmipYN1R1I', 'url': 'https://www.boardgameatlas.com/mechanic/hmipYN1R1I/undefined'}]",26,2.692307692307692,1197,3
1366,u7A5VnYQeq,Lord of The Rings: The Fellowship of The Ring Deck Building Game,2013,2.0,5.0,Rejects from Studios,[],23,3.1739130434782608,1204,0
1367,FY4BLxF1ou,"Going, Going, GONE!",2013,2.0,6.0,Stronghold Games,[],23,2.782608695652174,1250,0
1368,w7QQ4d3TKe,Kobayakawa,2013,3.0,6.0,,"[{'id': '3tuJiW3pps', 'url': 'https://www.boardgameatlas.com/mechanic/3tuJiW3pps/undefined'}]",22,2.8636363636363638,1253,1
1369,i4jvdeiM2L,Walk the Plank!,2013,3.0,5.0,Mayday Games,"[{'id': 'PGjmKGi26h', 'url': 'https://www.boardgameatlas.com/mechanic/PGjmKGi26h/undefined'}, {'id': 'BGrhzIN69D', 'url': 'https://www.boardgameatlas.com/mechanic/BGrhzIN69D/undefined'}, {'id': 'DEvPj5twid', 'url': 'https://www.boardgameatlas.com/mechanic/DEvPj5twid/undefined'}, {'id': 'T8JEFYwoqy', 'url': 'https://www.boardgameatlas.com/mechanic/T8JEFYwoqy/undefined'}]",21,2.9047619047619047,1258,4
1370,1HA2WJAQjo,La Boca,2013,3.0,6.0,Z-Man Games,"[{'id': 'GNtouC8NLm', 'url': 'https://www.boardgameatlas.com/mechanic/GNtouC8NLm/undefined'}, {'id': '9YdRn9J9oZ', 'url': 'https://www.boardgameatlas.com/mechanic/9YdRn9J9oZ/undefined'}]",21,2.9523809523809526,1260,2
1371,JvVSnXPvZr,Northern Pacific,2013,2.0,6.0,Rio Grande Games,"[{'id': 'jbLrZb1xIb', 'url': 'https://www.boardgameatlas.com/mechanic/jbLrZb1xIb/undefined'}, {'id': 'ohABM4GjbC', 'url': 'https://www.boardgameatlas.com/mechanic/ohABM4GjbC/undefined'}]",9,3.3333333333333335,9999999,2
1372,iSp3y8x5Lo,Navajo Wars,2013,1.0,2.0,GMT Games,"[{'id': 'xuphiSlrxI', 'url': 'https://www.boardgameatlas.com/mechanic/xuphiSlrxI/undefined'}, {'id': 'MEAoOygZsA', 'url': 'https://www.boardgameatlas.com/mechanic/MEAoOygZsA/undefined'}]",11,3.545454545454546,9999999,2
1373,LZCLTdcQqP,Skull King,2013,2.0,6.0,,"[{'id': '3GSQl800lk', 'url': 'https://www.boardgameatlas.com/mechanic/3GSQl800lk/undefined'}]",20,3.35,9999999,1
1374,Bi9up6zGHb,Maquis,2013,1.0,1.0,Side Room Games,"[{'id': 'fBOTEBUAmV', 'url': 'https://www.boardgameatlas.com/mechanic/fBOTEBUAmV/undefined'}]",14,3.357142857142857,9999999,1
1375,4DMGWGZuor,Prosperity,2013,2.0,4.0,Ystari Games,[],18,2.8888888888888893,9999999,0
1376,Eo1QANdpQH,Zombicide Survivor: Lea,2013,,,Guillotine Games,"[{'id': 'oeg6wN9Eoc', 'url': 'https://www.boardgameatlas.com/mechanic/oeg6wN9Eoc/undefined'}, {'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",1,0.0,9999999,6
1377,h2FJWtf7ll,Citrus,2013,2.0,5.0,Tasty Minstrel Games,"[{'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",15,3.2095238095238097,9999999,1
1378,BxzQUBho7e,Superfight,2013,3.0,10.0,Skybound Games,"[{'id': 'JYYdBW6UCE', 'url': 'https://www.boardgameatlas.com/mechanic/JYYdBW6UCE/undefined'}]",20,2.25,9999999,1
1379,LTPQZYdABM,Cube Quest: Clash for the Crown,2013,2.0,2.0,Ceaco,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': '9YdRn9J9oZ', 'url': 'https://www.boardgameatlas.com/mechanic/9YdRn9J9oZ/undefined'}]",19,2.842105263157895,9999999,2
1380,QfYVB2VdEI,Happy Pigs,2013,3.0,6.0,IELLO,"[{'id': 'DEvPj5twid', 'url': 'https://www.boardgameatlas.com/mechanic/DEvPj5twid/undefined'}]",16,2.875,9999999,1
1381,Vrj032dJLH,Room 25,2013,1.0,8.0,Matagot,"[{'id': 'PGjmKGi26h', 'url': 'https://www.boardgameatlas.com/mechanic/PGjmKGi26h/undefined'}, {'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}, {'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}, {'id': 'Voqy2dgrIM', 'url': 'https://www.boardgameatlas.com/mechanic/Voqy2dgrIM/undefined'}, {'id': 'r6yIFvyXDD', 'url': 'https://www.boardgameatlas.com/mechanic/r6yIFvyXDD/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'GNtouC8NLm', 'url': 'https://www.boardgameatlas.com/mechanic/GNtouC8NLm/undefined'}, {'id': 'BGrhzIN69D', 'url': 'https://www.boardgameatlas.com/mechanic/BGrhzIN69D/undefined'}]",20,2.8999999999999995,9999999,8
1382,C1DdHnzHSR,Wildcatters,2013,2.0,4.0,Capstone Games,"[{'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': 'BbTMRkwL0b', 'url': 'https://www.boardgameatlas.com/mechanic/BbTMRkwL0b/undefined'}, {'id': 'jbLrZb1xIb', 'url': 'https://www.boardgameatlas.com/mechanic/jbLrZb1xIb/undefined'}, {'id': 'ohABM4GjbC', 'url': 'https://www.boardgameatlas.com/mechanic/ohABM4GjbC/undefined'}]",17,3.2352941176470593,9999999,4
1383,0t03GzsO47,Camp Grizzly,2013,1.0,6.0,,"[{'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}, {'id': 'BGrhzIN69D', 'url': 'https://www.boardgameatlas.com/mechanic/BGrhzIN69D/undefined'}]",7,3.5714285714285716,9999999,2
1384,zTCr8LAHYs,The Ravens of Thri Sahashri,2013,2.0,2.0,Osprey Games,"[{'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}, {'id': '9YdRn9J9oZ', 'url': 'https://www.boardgameatlas.com/mechanic/9YdRn9J9oZ/undefined'}, {'id': 'hmipYN1R1I', 'url': 'https://www.boardgameatlas.com/mechanic/hmipYN1R1I/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",14,2.857142857142857,9999999,4
1385,j7iG3F3YGb,The Quiet Year,2013,2.0,4.0,,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'EVeAdboGUA', 'url': 'https://www.boardgameatlas.com/mechanic/EVeAdboGUA/undefined'}, {'id': 'GUoWg3Mfh5', 'url': 'https://www.boardgameatlas.com/mechanic/GUoWg3Mfh5/undefined'}]",2,0.0,9999999,3
1386,BnWbt38gbn,Infamy,2013,3.0,3.0,Mercury Games,"[{'id': 'AZxlPpi5oq', 'url': 'https://www.boardgameatlas.com/mechanic/AZxlPpi5oq/undefined'}, {'id': 'RwgEONzIzc', 'url': 'https://www.boardgameatlas.com/mechanic/RwgEONzIzc/undefined'}, {'id': 'DEvPj5twid', 'url': 'https://www.boardgameatlas.com/mechanic/DEvPj5twid/undefined'}, {'id': 'T8JEFYwoqy', 'url': 'https://www.boardgameatlas.com/mechanic/T8JEFYwoqy/undefined'}, {'id': 'fBOTEBUAmV', 'url': 'https://www.boardgameatlas.com/mechanic/fBOTEBUAmV/undefined'}]",4,0.0,9999999,5
1387,GvwYoF5gE0,Ka-Boom,2013,2.0,5.0,Huch & Friends,"[{'id': '9YdRn9J9oZ', 'url': 'https://www.boardgameatlas.com/mechanic/9YdRn9J9oZ/undefined'}]",4,0.0,9999999,1
1388,4LNxaEQoA8,7 Ronin,2013,2.0,2.0,Grey Fox Games,"[{'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': 'RwgEONzIzc', 'url': 'https://www.boardgameatlas.com/mechanic/RwgEONzIzc/undefined'}, {'id': 'DEvPj5twid', 'url': 'https://www.boardgameatlas.com/mechanic/DEvPj5twid/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",5,0.0,9999999,4
1389,XNX7mKlAQG,Nothing Personal,2013,3.0,5.0,Dice Tower Games,"[{'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'T8JEFYwoqy', 'url': 'https://www.boardgameatlas.com/mechanic/T8JEFYwoqy/undefined'}]",18,3.0,9999999,4
1390,gqoMfV2qBx,Sail to India,2013,3.0,4.0,OKAZU Brand,"[{'id': 'oeg6wN9Eoc', 'url': 'https://www.boardgameatlas.com/mechanic/oeg6wN9Eoc/undefined'}, {'id': 'bgGxE0pI2B', 'url': 'https://www.boardgameatlas.com/mechanic/bgGxE0pI2B/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': 'fBOTEBUAmV', 'url': 'https://www.boardgameatlas.com/mechanic/fBOTEBUAmV/undefined'}]",19,2.789473684210527,9999999,4
1391,BmOy6G2sPK,Carnival Zombie,2013,1.0,6.0,Raven Distribution,"[{'id': 'PGjmKGi26h', 'url': 'https://www.boardgameatlas.com/mechanic/PGjmKGi26h/undefined'}, {'id': 'oeg6wN9Eoc', 'url': 'https://www.boardgameatlas.com/mechanic/oeg6wN9Eoc/undefined'}, {'id': 'bgGxE0pI2B', 'url': 'https://www.boardgameatlas.com/mechanic/bgGxE0pI2B/undefined'}, {'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}, {'id': 'MEAoOygZsA', 'url': 'https://www.boardgameatlas.com/mechanic/MEAoOygZsA/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",3,0.0,9999999,6
1392,S78W2GT5I9,City of Iron,2013,2.0,4.0,Red Raven Games,"[{'id': 'oeg6wN9Eoc', 'url': 'https://www.boardgameatlas.com/mechanic/oeg6wN9Eoc/undefined'}, {'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'vZsDDAdOoe', 'url': 'https://www.boardgameatlas.com/mechanic/vZsDDAdOoe/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",15,3.466666666666667,9999999,6
1393,hyZDxVnPkC,Bomb Squad,2013,2.0,6.0,Tasty Minstrel Games,"[{'id': 'ckCp1oTVMy', 'url': 'https://www.boardgameatlas.com/mechanic/ckCp1oTVMy/undefined'}, {'id': '0ez69aUfuJ', 'url': 'https://www.boardgameatlas.com/mechanic/0ez69aUfuJ/undefined'}, {'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}, {'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'r6yIFvyXDD', 'url': 'https://www.boardgameatlas.com/mechanic/r6yIFvyXDD/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",14,2.7857142857142856,9999999,8
1394,Q0SWcBlkwN,Kashgar: Merchants of the Silk Road,2013,2.0,4.0,Grail Games,"[{'id': 'vZsDDAdOoe', 'url': 'https://www.boardgameatlas.com/mechanic/vZsDDAdOoe/undefined'}]",20,3.5999999999999996,9999999,1
1395,aTx31D5FUk,Colonialism,2013,2.0,4.0,Spielworxx,"[{'id': 'oeg6wN9Eoc', 'url': 'https://www.boardgameatlas.com/mechanic/oeg6wN9Eoc/undefined'}, {'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': 'xuphiSlrxI', 'url': 'https://www.boardgameatlas.com/mechanic/xuphiSlrxI/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}]",5,0.0,9999999,4
1396,h8ixboPhCJ,Gem Rush,2013,1.0,6.0,Victory Point Games,"[{'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",5,0.0,9999999,5
1397,3wqBt3m0kK,Patchistory,2013,2.0,2.0,StuntKite Publishing,"[{'id': 'oeg6wN9Eoc', 'url': 'https://www.boardgameatlas.com/mechanic/oeg6wN9Eoc/undefined'}, {'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': 'AZxlPpi5oq', 'url': 'https://www.boardgameatlas.com/mechanic/AZxlPpi5oq/undefined'}, {'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'r6yIFvyXDD', 'url': 'https://www.boardgameatlas.com/mechanic/r6yIFvyXDD/undefined'}, {'id': 'DEvPj5twid', 'url': 'https://www.boardgameatlas.com/mechanic/DEvPj5twid/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}, {'id': 'JYYdBW6UCE', 'url': 'https://www.boardgameatlas.com/mechanic/JYYdBW6UCE/undefined'}, {'id': 'fBOTEBUAmV', 'url': 'https://www.boardgameatlas.com/mechanic/fBOTEBUAmV/undefined'}]",16,3.2500000000000004,9999999,12
1398,tjl7SYZlZf,Lost Legends,2013,3.0,5.0,Queen Games,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}]",14,2.9285714285714284,9999999,1
1399,StUHgsjXKJ,Blood Bound,2013,6.0,12.0,Fantasy Flight Games,"[{'id': 'GNtouC8NLm', 'url': 'https://www.boardgameatlas.com/mechanic/GNtouC8NLm/undefined'}, {'id': 'EVeAdboGUA', 'url': 'https://www.boardgameatlas.com/mechanic/EVeAdboGUA/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",13,3.0,9999999,3
1400,O0G8z5Wgz1,Splendor,2014,2.0,4.0,Space Cowboys,"[{'id': 'wV5peB05xs', 'url': 'https://www.boardgameatlas.com/mechanic/wV5peB05xs/undefined'}, {'id': 'yu3eas6v7A', 'url': 'https://www.boardgameatlas.com/mechanic/yu3eas6v7A/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",469,3.4320480124089063,17,3
1401,9iBOPn3lES,Patchwork,2014,2.0,2.0,Lookout Games,"[{'id': 'wV5peB05xs', 'url': 'https://www.boardgameatlas.com/mechanic/wV5peB05xs/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}, {'id': 'cXd5KaXXZo', 'url': 'https://www.boardgameatlas.com/mechanic/cXd5KaXXZo/undefined'}]",357,3.5731534215985628,22,3
1402,1dWE5BIcOm,Star Realms,2014,2.0,2.0,White Wizard Games,"[{'id': 'vZsDDAdOoe', 'url': 'https://www.boardgameatlas.com/mechanic/vZsDDAdOoe/undefined'}, {'id': 'wV5peB05xs', 'url': 'https://www.boardgameatlas.com/mechanic/wV5peB05xs/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'T8JEFYwoqy', 'url': 'https://www.boardgameatlas.com/mechanic/T8JEFYwoqy/undefined'}]",339,3.456471215333465,30,4
1403,y56td93iXw,Dead of Winter: A Crossroads Game,2014,2.0,5.0,Plaid Hat Games,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'Voqy2dgrIM', 'url': 'https://www.boardgameatlas.com/mechanic/Voqy2dgrIM/undefined'}, {'id': 'AVY6EvSQTP', 'url': 'https://www.boardgameatlas.com/mechanic/AVY6EvSQTP/undefined'}, {'id': 'JYYdBW6UCE', 'url': 'https://www.boardgameatlas.com/mechanic/JYYdBW6UCE/undefined'}, {'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}]",298,3.5022257689019836,40,6
1404,sMTDq4Zeif,Five Tribes,2014,2.0,4.0,Days of Wonder,"[{'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': 'AZxlPpi5oq', 'url': 'https://www.boardgameatlas.com/mechanic/AZxlPpi5oq/undefined'}, {'id': 'wV5peB05xs', 'url': 'https://www.boardgameatlas.com/mechanic/wV5peB05xs/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",259,3.6945058386757963,44,4
1405,1sQP1kNHja,Roll For The Galaxy,2014,2.0,5.0,Rio Grande Games,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'yu3eas6v7A', 'url': 'https://www.boardgameatlas.com/mechanic/yu3eas6v7A/undefined'}, {'id': 'DEvPj5twid', 'url': 'https://www.boardgameatlas.com/mechanic/DEvPj5twid/undefined'}, {'id': 'u9IJEE1QBN', 'url': 'https://www.boardgameatlas.com/mechanic/u9IJEE1QBN/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",252,3.667078280587598,46,5
1406,inwR6DF3Lx,Star Wars Imperial Assault,2014,2.0,5.0,Fantasy Flight Games,"[{'id': 'Bc7R8pLoGk', 'url': 'https://www.boardgameatlas.com/mechanic/Bc7R8pLoGk/undefined'}, {'id': 'xuphiSlrxI', 'url': 'https://www.boardgameatlas.com/mechanic/xuphiSlrxI/undefined'}, {'id': 'kS8npG0jl8', 'url': 'https://www.boardgameatlas.com/mechanic/kS8npG0jl8/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': '9jnCsVuRat', 'url': 'https://www.boardgameatlas.com/mechanic/9jnCsVuRat/undefined'}]",153,3.653374036769949,59,5
1407,0z7S887o3b,Sheriff of Nottingham,2014,3.0,5.0,Arcane Wonders,"[{'id': 'wV5peB05xs', 'url': 'https://www.boardgameatlas.com/mechanic/wV5peB05xs/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",281,3.1725104166200504,69,3
1408,b1nBQaNdH6,Istanbul,2014,2.0,5.0,Alderac Entertainment Group,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}]",191,3.628266149208557,82,2
1409,VCoAcOrQX6,Deception: Murder in Hong Kong,2014,4.0,12.0,Grey Fox Games,"[{'id': 'GNtouC8NLm', 'url': 'https://www.boardgameatlas.com/mechanic/GNtouC8NLm/undefined'}, {'id': 'GUoWg3Mfh5', 'url': 'https://www.boardgameatlas.com/mechanic/GUoWg3Mfh5/undefined'}]",194,3.4845360824742273,83,2
1410,qYpZFGkKyD,Onitama,2014,2.0,2.0,Arcane Wonders,"[{'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}]",193,3.4455958549222783,86,2
1411,Y2CAqTW0oJ,One Night Ultimate Werewolf,2014,3.0,10.0,Bezier Games,"[{'id': 'Voqy2dgrIM', 'url': 'https://www.boardgameatlas.com/mechanic/Voqy2dgrIM/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}, {'id': 'JYYdBW6UCE', 'url': 'https://www.boardgameatlas.com/mechanic/JYYdBW6UCE/undefined'}]",227,3.276356678777108,91,3
1412,RvQRrz0gEL,Castles of Mad King Ludwig,2014,1.0,4.0,Bezier Games,"[{'id': 'AZxlPpi5oq', 'url': 'https://www.boardgameatlas.com/mechanic/AZxlPpi5oq/undefined'}, {'id': 'wV5peB05xs', 'url': 'https://www.boardgameatlas.com/mechanic/wV5peB05xs/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",203,3.457510547528696,100,4
1413,gfcOYEnOG4,Colt Express,2014,2.0,6.0,Asmodee Editions,"[{'id': 'PGjmKGi26h', 'url': 'https://www.boardgameatlas.com/mechanic/PGjmKGi26h/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'r6yIFvyXDD', 'url': 'https://www.boardgameatlas.com/mechanic/r6yIFvyXDD/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'T8JEFYwoqy', 'url': 'https://www.boardgameatlas.com/mechanic/T8JEFYwoqy/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",191,3.230366492146596,136,6
1414,unMxq0jVdk,Camel Up,2014,2.0,8.0,Z-Man Games,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}]",182,3.1879000120758345,148,1
1415,1EXtdJ7zva,Spyfall,2014,3.0,8.0,Cryptozoic Entertainment,"[{'id': 'n1GtBt35Rd', 'url': 'https://www.boardgameatlas.com/mechanic/n1GtBt35Rd/undefined'}, {'id': 'r6yIFvyXDD', 'url': 'https://www.boardgameatlas.com/mechanic/r6yIFvyXDD/undefined'}, {'id': 'EVeAdboGUA', 'url': 'https://www.boardgameatlas.com/mechanic/EVeAdboGUA/undefined'}, {'id': 'JYYdBW6UCE', 'url': 'https://www.boardgameatlas.com/mechanic/JYYdBW6UCE/undefined'}]",192,3.0838848039215696,155,4
1416,8sCWCvij4B,Paperback,2014,2.0,5.0,Fowers Games,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}]",157,3.3630573248407645,156,2
